,living_space,rooms,cold_rent,quarter,city,postcode,rent_per_square_meter,publish_date,latitude,longitude,geometry,osm_id,code,fclass,name,dist
3177,84.0,3.5,774.0,Altona-Altstadt,Hamburg,22767,11.052,2019-05-30 22:00:00,53.5537340670676,9.946504288925011,POINT (9.946504288925011 53.5537340670676),3679180525,2724,memorial,Anton Wohinz,0.0007975439856249099
3178,137.28,3.5,2608.32,HafenCity,Hamburg HafenCity,20457,22.8,2019-01-31 23:00:00,53.543533679843634,9.995090600731237,POINT (9.995090600731237 53.54353367984363),748827195,2602,atm,Hamburger Bank,0.0001546889163953799
3179,120.0,3.5,1188.0,Bramfeld,Hamburg,22175,11.88,2019-04-30 22:00:00,53.61874576524593,10.098354944794279,POINT (10.09835494479428 53.61874576524593),2684098214,2301,restaurant,Kim Chi,0.0010872162751593287
3180,74.4,2.5,1176.0,Othmarschen,Hamburg,22605,18.972,2019-04-30 22:00:00,53.55897739941729,9.886463031441675,POINT (9.886463031441675 53.55897739941729),1613188107,2301,restaurant,L' italiano Bistro & Vinotec,0.0004938993496816791
3181,90.756,3.5,1282.8,Wellingsbüttel,Hamburg,22391,16.956,2019-03-28 23:00:00,53.63448999984278,10.092489626647444,POINT (10.09248962664744 53.63448999984278),1062269503,2120,doctors,Kinderchirurgie,0.001547750657294815
3182,110.16,3.5,1586.4,Stellingen,Hamburg,22527,17.28,2019-01-31 23:00:00,53.58272533938739,9.938692989353587,POINT (9.938692989353587 53.58272533938739),6037870710,2121,dentist,Dr. med. dent. Rainer Schmeiser,0.0008916695804881273
3183,112.8,3.5,1797.6,Eppendorf,Hamburg,20249,19.128,2019-05-30 22:00:00,53.58822303902743,9.984124030329957,POINT (9.984124030329957 53.58822303902743),3887407384,2033,recycling_clothes,,0.0005340181623721817
3184,64.68,3.5,1080.0,Horn,Hamburg,22111,20.04,2019-03-28 23:00:00,53.55015421901597,10.085858509452748,POINT (10.08585850945275 53.55015421901597),998533698,2568,laundry,,0.0008823920655065399
3185,138.0,5.0,1500.0,Rönneburg,Hamburg,21079,13.044,2019-06-30 22:00:00,53.43708208134776,10.003448179529114,POINT (10.00344817952911 53.43708208134776),288794108,2251,sports_centre,,0.000822150242804323
3186,111.0,3.5,2394.0,Hamb.-Altstadt,Hamburg,20457,25.884,2019-04-30 22:00:00,53.54728690026146,10.000672996460077,POINT (10.00067299646008 53.54728690026146),3670882482,2725,artwork,,0.0006493018800140584
3187,110.4,4.5,1440.0,Stellingen,Hamburg,22525,15.648,2019-05-30 22:00:00,53.59258558071614,9.91479412038701,POINT (9.914794120387009 53.59258558071614),344381753,2032,recycling_paper,,0.0024075573587006138
3188,94.62,3.0,1230.0,Rahlstedt,Hamburg,22147,15.6,2019-01-31 23:00:00,53.5981454587734,10.133437114469453,POINT (10.13343711446945 53.5981454587734),956449491,2724,memorial,Rudolf Lüdemann,0.0016795270782704907
3189,105.36,3.5,1794.0,Altona-Altstadt,Hamburg,22767,20.436,2019-06-30 22:00:00,53.54480723204704,9.9476009761929,POINT (9.9476009761929 53.54480723204704),5172787779,2301,restaurant,Tai Tan,0.0006423668512709649
3190,70.332,2.5,1440.0,Eimsbüttel,Hamburg,20259,24.564,2019-03-28 23:00:00,53.572686940482576,9.961265203278867,POINT (9.961265203278867 53.57268694048258),1704795988,2724,memorial,Bella Spanier,0.00012071543118146195
3191,68.4,2.5,718.2,Eidelstedt,Hamburg,22523,12.6,2019-06-30 22:00:00,53.607589563386725,9.90433487701874,POINT (9.904334877018741 53.60758956338672),4317409935,2568,laundry,Stichweh,0.00012926825513147935
3192,196.8,5.5,2361.6,Hohenfelde,Hamburg,22087,14.4,2019-04-30 22:00:00,53.56284339960891,10.024496494238516,POINT (10.02449649423852 53.56284339960891),776454510,2724,memorial,Hans Prawitt,0.00013683047500325684
3193,68.1,2.5,585.66,Iserbrook,Hamburg,22589,10.32,2019-02-28 23:00:00,53.57626731405733,9.817590251182231,POINT (9.817590251182231 53.57626731405733),390864974,2004,post_box,,0.0013458616542820821
3194,36.144,1.5,924.0,Stellingen,Hamburg,22527,30.672,2019-06-30 22:00:00,53.582096606196664,9.93828056001749,POINT (9.938280560017491 53.58209660619666),3139335728,2304,pub,Winner's Play Sportsbar,0.0006660966562906241
3195,88.86,2.5,1674.0,Hamb.-Altstadt,Hamburg,20457,22.608,2019-02-28 23:00:00,53.546494344129975,9.997246881903743,POINT (9.997246881903743 53.54649434412998),6543597394,2902,bench,,0.00020171721364541038
3196,80.4,2.5,840.0,Kirchwerder,Hamburg,21037,12.54,2019-02-28 23:00:00,53.42365568508443,10.140478575333644,POINT (10.14047857533364 53.42365568508443),2560587694,2033,recycling_clothes,,0.007892590347251894
3197,74.676,2.5,821.436,Lohbrügge,Hamburg Lohbrügge,21031,13.2,2019-04-30 22:00:00,53.513257392070685,10.199665678517956,POINT (10.19966567851796 53.51325739207068),4182051509,2032,recycling_paper,,0.0026104821973132546
3198,112.2,4.5,1185.6,Eidelstedt,Hamburg,22523,12.684,2019-06-30 22:00:00,53.604288857365596,9.889302593919137,POINT (9.889302593919137 53.6042888573656),1618694836,2593,vending_any,,0.0021730527655015857
3199,122.724,4.5,935.172,Langenhorn,Hamburg,22419,9.144,2019-02-28 23:00:00,53.666585231335155,10.010797013130997,POINT (10.010797013131 53.66658523133516),7058020859,2205,playground,,0.00023724240498882503
3200,67.56,2.5,780.0,Niendorf,Hamburg,22453,13.86,2019-05-30 22:00:00,53.61393857660588,9.952313768405526,POINT (9.952313768405526 53.61393857660588),5959351393,2512,clothes,Hofsommer Berufsbekleidung,0.0008054033922859642
3201,60.0,2.5,612.0,Borgfelde,Hamburg,20535,12.24,2019-01-31 23:00:00,53.55635658242462,10.028898877290636,POINT (10.02889887729064 53.55635658242462),3431632859,2201,theatre,Hamburger Sprechwerk,0.001094262236237595
3202,71.05199999999998,3.0,830.0880000000002,Eilbek,Hamburg,22089,14.015999999999998,2019-06-30 22:00:00,53.57247184794661,10.0538091226888,POINT (10.0538091226888 53.57247184794661),2891917159,2724,memorial,Elka Appermann geb. Verschleisser,0.000971643406171288
3203,115.2,4.5,1188.0,Rissen,Hamburg,22559,12.372,2019-05-30 22:00:00,53.57741302783948,9.743734819255137,POINT (9.743734819255137 53.57741302783948),1430314981,2032,recycling_paper,,0.005668548017342822
3204,64.26,2.5,835.38,Wilhelmsburg,Hamburg,21109,15.6,2019-05-30 22:00:00,53.50221113663718,10.013507371149213,POINT (10.01350737114921 53.50221113663718),3470376715,2032,recycling_paper,,0.0008610032125757227
3205,54.0,2.5,798.0,Barmbek-Nord,Hamburg Barmbek,22305,17.736,2019-04-30 22:00:00,53.58741941211548,10.055113267227767,POINT (10.05511326722777 53.58741941211548),2534630379,2304,pub,Meisennest,0.0004157296465507774
3206,185.4,3.5,3120.0,Wandsbek,Hamburg,22041,20.196,2019-02-28 23:00:00,53.57799503844431,10.066489190953632,POINT (10.06648919095363 53.57799503844431),962979210,2568,laundry,Änderungsschneiderei & Reinigungsannahme,0.0009048691832147458
3207,84.0,2.5,846.0,Borgfelde,Hamburg,20535,12.084,2019-02-28 23:00:00,53.55614607466868,10.032906929674283,POINT (10.03290692967428 53.55614607466868),369768377,2004,post_box,,0.0007141146806243816
3208,42.0,1.5,221.124,Lohbrügge,Hamburg,21031,6.312,2019-02-28 23:00:00,53.50945290371408,10.18561932874685,POINT (10.18561932874685 53.50945290371408),188596219,2501,supermarket,Netto,0.0006278167261584234
3209,79.2,3.0,714.0,Rahlstedt,Hamburg RAHLSTEDT/ OLDENFELDE,22147,10.824000000000002,2019-01-31 23:00:00,53.620783238522215,10.139695009164619,POINT (10.13969500916462 53.62078323852221),4083948699,2005,post_office,,0.0022097859461589517
3210,111.432,3.5,1078.8,Rahlstedt,Hamburg,22149,11.616,2019-01-31 23:00:00,53.59529284459345,10.171968806429176,POINT (10.17196880642918 53.59529284459345),677186720,2032,recycling_paper,,0.003266515025220771
3211,86.02799999999998,2.5,1634.4,St. Georg,Hamburg,20099,22.8,2019-06-30 22:00:00,53.558555004173975,10.008445194029477,POINT (10.00844519402948 53.55855500417398),6365957818,2601,bank,USB,0.000595426619363377
3212,96.0,3.5,1302.0,Neugraben-Fischbek,Hamburg,21147,16.272000000000002,2019-05-30 22:00:00,53.476132718313465,9.851872616142103,POINT (9.851872616142103 53.47613271831347),6061518951,2902,bench,,0.0005382852740841518
3213,106.86,3.5,1572.0,Altona-Nord,Hamburg,22765,17.652,2019-02-28 23:00:00,53.561947468816406,9.939333763776766,POINT (9.939333763776766 53.56194746881641),6567961936,2906,waste_basket,,0.00022446812758727938
3214,42.0,2.5,491.82,Eimsbüttel,Hamburg,20257,14.052,2019-01-31 23:00:00,53.57843751786326,9.94422444212744,POINT (9.944224442127441 53.57843751786326),3663810717,2301,restaurant,Dos Amigos,0.0003928676317200392
3215,32.316,1.5,342.0,Lohbrügge,Hamburg,21031,12.696,2019-01-31 23:00:00,53.49430591196093,10.20689815482926,POINT (10.20689815482926 53.49430591196093),1269081666,2601,bank,Hamburger Sparkasse,7.133590093815526e-05
3216,48.0,2.5,552.0,Harburg,Hamburg,21073,13.8,2019-01-31 23:00:00,53.454964322274144,9.97843256806472,POINT (9.97843256806472 53.45496432227414),898048189,2724,memorial,Karl Karcz,0.0005438931055826838
3217,92.4,3.5,1440.0,Othmarschen,Hamburg,22763,18.696,2019-06-30 22:00:00,53.55784264148572,9.901841468810003,POINT (9.901841468810003 53.55784264148572),4463113994,2004,post_box,,0.0003113623589323489
3218,52.08,1.5,1406.16,HafenCity,Hamburg HafenCity,20457,32.4,2019-03-28 23:00:00,53.543533679843634,9.995090600731237,POINT (9.995090600731237 53.54353367984363),748827195,2602,atm,Hamburger Bank,0.0001546889163953799
3219,78.0,3.5,1230.0,Neustadt,Hamburg,20459,18.924,2019-05-30 22:00:00,53.54759506955286,9.980284125451355,POINT (9.980284125451355 53.54759506955286),3468212749,2561,hairdresser,Friseur am Michel,0.0002281965859013727
3220,102.0,3.0,894.0,Bergedorf,Hamburg,21035,10.512,2019-01-31 23:00:00,53.48052926934497,10.185009643883793,POINT (10.18500964388379 53.48052926934497),6019710311,2902,bench,,0.000723313499901417
3221,140.4,4.5,1980.0,Uhlenhorst,Hamburg,22085,16.92,2019-06-30 22:00:00,53.575434342557315,10.010897228438962,POINT (10.01089722843896 53.57543434255732),826747323,2724,memorial,David Herz (Hermann) Kobritz,0.0018019994864998503
3222,276.0,7.5,4560.0,Osdorf,Hamburg,22609,19.824,2019-06-30 22:00:00,53.55945477200936,9.8548222382898,POINT (9.854822238289801 53.55945477200936),1582335010,2004,post_box,,0.0015971654677178146
3223,86.568,3.5,914.16,Allermöhe,Hamburg,21035,12.672,2019-04-30 22:00:00,53.48866848349801,10.162665395984392,POINT (10.16266539598439 53.48866848349801),295037592,2205,playground,,0.0007418789790813984
3224,82.8,2.5,921.564,Winterhude,Hamburg,22299,13.356,2019-03-28 23:00:00,53.5906379459256,10.000398069167266,POINT (10.00039806916727 53.5906379459256),3839105828,2503,kiosk,nah dran,0.0003119430033664358
3225,82.33200000000002,3.5,734.4,Lurup,Hamburg,22547,10.704,2019-04-30 22:00:00,53.60263710690892,9.885922216390073,POINT (9.885922216390073 53.60263710690892),4091233815,2032,recycling_paper,,0.0017178055433901363
3226,70.32,2.5,1314.0,Hammerbrook,Hamburg,20097,22.428,2019-02-28 23:00:00,53.54561824377201,10.020097365007407,POINT (10.02009736500741 53.54561824377201),3603697374,2725,artwork,,0.0007711997012244869
3227,55.8,2.5,1080.0,Barmbek-Nord,Hamburg,22307,23.22,2019-01-31 23:00:00,53.592872625685985,10.039196483147947,POINT (10.03919648314795 53.59287262568598),3606658634,2304,pub,Barmbeker Wohnzimmer,0.0017156001697524912
3228,47.028,1.5,908.676,Winterhude,Hamburg,22299,23.184,2019-01-31 23:00:00,53.60083992579313,9.99534457989481,POINT (9.995344579894811 53.60083992579313),793495737,2724,memorial,Jacob Cohn,0.00016629837794496262
3229,132.0,4.5,1608.0,Marienthal,Hamburg,22043,14.616,2019-02-28 23:00:00,53.561797232203205,10.06929545051182,POINT (10.06929545051182 53.5617972322032),59612032,2004,post_box,,0.0026598784329893085
3230,80.436,3.5,1214.4,Eppendorf,Hamburg,20249,18.12,2019-04-30 22:00:00,53.59130251164746,9.990063431967087,POINT (9.990063431967087 53.59130251164746),914723413,2301,restaurant,Campus,0.0003033941081402464
3231,62.16,2.5,1224.0,Hohenfelde,Hamburg,22087,23.628,2019-05-30 22:00:00,53.56099234071346,10.032635127772046,POINT (10.03263512777205 53.56099234071346),1896506329,2083,kindergarten,Kita Elisenstraße,0.0005058068764445207
3232,86.4,2.5,976.8,Harvestehude,Hamburg,20144,13.572,2019-01-31 23:00:00,53.57249939423338,9.976263368787741,POINT (9.976263368787741 53.57249939423338),699792332,2724,memorial,Louis Worms,0.0004101535680055477
3233,109.2,4.5,1372.8,Fuhlsbüttel,Hamburg,22339,15.084,2019-01-31 23:00:00,53.632299078999345,10.025485102299283,POINT (10.02548510229928 53.63229907899935),4518130103,2528,greengrocer,Lales Obst & Gemüse,0.00014712992387691038
3234,91.2,3.0,1024.8,Eidelstedt,Hamburg,22523,13.488,2019-06-30 22:00:00,53.60274321767461,9.903794029551714,POINT (9.903794029551714 53.60274321767461),298889301,2004,post_box,,0.00027827445724042034
3235,84.0,2.5,1110.0,St. Pauli,Hamburg,20359,15.852,2019-02-28 23:00:00,53.55078761793896,9.95989235866028,POINT (9.95989235866028 53.55078761793896),6442786664,2305,bar,Brews Brothers,4.857628518627158e-05
3236,49.26,2.5,834.0,Eimsbüttel,Hamburg,20255,20.316,2019-03-28 23:00:00,53.581135899011116,9.949073384450164,POINT (9.949073384450164 53.58113589901112),3696097623,2529,beauty_shop,Rosenrot,0.000444045142154606
3237,107.88,4.5,916.8,Horn,Hamburg,22119,10.2,2019-02-28 23:00:00,53.56166573691112,10.10171668456675,POINT (10.10171668456675 53.56166573691112),2007341969,2205,playground,,0.0003361530792265821
3238,63.6,2.5,1308.0,Hammerbrook,Hamburg,20097,24.684,2019-05-30 22:00:00,53.54561824377201,10.020097365007407,POINT (10.02009736500741 53.54561824377201),3603697374,2725,artwork,,0.0007711997012244869
3239,153.6,5.0,2220.0,Hoheluft-Ost,Hamburg,20251,17.34,2019-01-31 23:00:00,53.586372750107,9.976791741247014,POINT (9.976791741247014 53.586372750107),1102601405,2724,memorial,Margarethe Reyersbach,0.00032505120077265244
3240,58.8,2.5,966.0,Barmbek-Süd,Uhlenhorst,22085,19.716,2019-03-28 23:00:00,53.57956900400414,10.018597428342735,POINT (10.01859742834274 53.57956900400414),3946382689,2513,florist,Blütenrausch Floristik,0.0006653179824925126
3241,52.464,2.5,498.0,Hamm-Mitte,Hamburg,20537,11.388,2019-03-28 23:00:00,53.55182263149394,10.049745652108106,POINT (10.04974565210811 53.55182263149394),5801319188,2564,car_wash,Mr. Wash,0.0006559141180226294
3242,79.2,3.5,1740.0,Hamb.-Altstadt,Hamburg,20457,26.364,2019-01-31 23:00:00,53.54728690026146,10.000672996460077,POINT (10.00067299646008 53.54728690026146),3670882482,2725,artwork,,0.0006493018800140584
3243,102.36,3.5,870.0,Sinstorf,Hamburg,21077,10.2,2019-01-31 23:00:00,53.42840582427906,9.97309114507073,POINT (9.973091145070731 53.42840582427906),1658683105,2032,recycling_paper,,0.0009385583783737385
3244,110.16,3.5,1586.4,Stellingen,Hamburg,22527,17.28,2019-03-28 23:00:00,53.58272533938739,9.938692989353587,POINT (9.938692989353587 53.58272533938739),6037870710,2121,dentist,Dr. med. dent. Rainer Schmeiser,0.0008916695804881273
3245,74.4,3.5,840.0,Bergedorf,Hamburg Bergedorf,21029,13.548,2019-04-30 22:00:00,53.48609848506168,10.211839325352713,POINT (10.21183932535271 53.48609848506168),3961964978,2205,playground,,0.0003974132195256793
3246,177.024,4.5,3027.6,Hamb.-Altstadt,Hamburg,20457,20.52,2019-04-30 22:00:00,53.54660357461819,9.9946619967521,POINT (9.9946619967521 53.54660357461819),5554899601,2301,restaurant,NAKAMA,0.0007989089117435081
3247,106.8,3.5,1388.4,Langenhorn,Hamburg,22419,15.6,2019-01-31 23:00:00,53.6740632882749,10.007378185177608,POINT (10.00737818517761 53.6740632882749),7089578179,2303,cafe,Campus Suite,0.0008818052965039006
3248,45.6,1.5,504.0,Rahlstedt,Hamburg,22143,13.26,2019-05-30 22:00:00,53.60900941429409,10.144329442402494,POINT (10.14432944240249 53.60900941429409),1642881560,2004,post_box,,0.004423504114588528
3249,75.6,2.5,1136.34,Eidelstedt,Hamburg,22523,18.036,2019-04-30 22:00:00,53.61162611950292,9.894660725315122,POINT (9.894660725315122 53.61162611950292),1364286778,2902,bench,,0.0020938365936394084
3250,75.756,3.5,703.2,Harburg,Hamburg,21073,11.136,2019-03-28 23:00:00,53.45603787904954,9.971120617034664,POINT (9.971120617034664 53.45603787904954),1828353685,2902,bench,,0.0010324444612989814
3251,96.0,3.5,1048.8,Marienthal,Hamburg,22041,13.116,2019-05-30 22:00:00,53.5689033174069,10.067806889689956,POINT (10.06780688968996 53.5689033174069),775346260,2004,post_box,,0.0006246053724296753
3252,110.4,3.5,1680.0,Hammerbrook,Hamburg,20097,18.264,2019-03-28 23:00:00,53.54708539667621,10.016549519648619,POINT (10.01654951964862 53.54708539667621),3603697382,2563,car_rental,Buchbinder,0.0009203469555612139
3253,98.4,2.5,1140.0,Marienthal,Hamburg,22043,13.908,2019-01-31 23:00:00,53.565865016275175,10.090005147503442,POINT (10.09000514750344 53.56586501627518),3603412570,2902,bench,,0.0017272292636027694
3254,84.0,2.5,1050.0,Stellingen,Hamburg,22525,15.0,2019-03-28 23:00:00,53.58713679234333,9.926684508227947,POINT (9.926684508227947 53.58713679234333),6507014682,2906,waste_basket,,0.0008066328796927807
3255,68.64,1.5,660.0,Winterhude,Hamburg,22297,11.544,2019-03-28 23:00:00,53.60246845076378,10.022696008509227,POINT (10.02269600850923 53.60246845076378),6814018173,2301,restaurant,Mehndi,0.0007108683779973785
3256,67.2,2.5,768.0,Wilstorf,Hamburg,21079,13.716,2019-02-28 23:00:00,53.44455281127168,9.997100600465606,POINT (9.997100600465606 53.44455281127168),3517456812,2724,memorial,Berthold Bormann,0.0005136724329278522
3257,59.82,3.0,522.2280000000002,Wandsbek,Hamburg,22049,10.476,2019-06-30 22:00:00,53.587434145048164,10.078658913363077,POINT (10.07865891336308 53.58743414504816),4319661787,2205,playground,,0.0013867428987851815
3258,20.232,1.5,444.0,St. Pauli,Hamburg,20359,26.34,2019-06-30 22:00:00,53.54908450840025,9.961041099979171,POINT (9.961041099979171 53.54908450840025),1004006266,2304,pub,Molly Malone,0.00014874457686935255
3259,63.6,2.5,900.0,Jenfeld,Hamburg,22045,16.98,2019-05-30 22:00:00,53.57450594795026,10.116607130004477,POINT (10.11660713000448 53.57450594795026),842603128,2541,car_dealership,C.f. Mirbach Hanse GmbH Autohaus,0.003015653016842479
3260,108.0,3.5,861.5039999999998,Lurup,Hamburg,22547,9.576,2019-03-28 23:00:00,53.59753662174616,9.886501934741217,POINT (9.886501934741217 53.59753662174616),3646651423,2725,artwork,Stier,0.001476668552540666
3261,111.6,3.5,1183.5,Neuenfelde,Hamburg,21129,12.72,2019-04-30 22:00:00,53.521172218917464,9.810983886695318,POINT (9.810983886695318 53.52117221891746),2098913494,2032,recycling_paper,,0.0003554590634965639
3262,96.0,3.0,1320.0,Groß Flottbek,Hamburg,22607,16.5,2019-02-28 23:00:00,53.561721556223624,9.870053992074324,POINT (9.870053992074324 53.56172155622362),1633937165,2004,post_box,,0.003540922069009596
3263,88.2,3.5,1380.0,Hamm-Süd,Hamburg,20537,18.78,2019-02-28 23:00:00,53.54898467036007,10.060847336195334,POINT (10.06084733619533 53.54898467036007),306279430,2082,school,SBB Kompetenz,0.0007411787535440824
3264,97.2,3.5,1680.0,Altona-Altstadt,Hamburg,22767,20.736,2019-01-31 23:00:00,53.54572410137683,9.94047249706915,POINT (9.94047249706915 53.54572410137683),1802656275,2902,bench,,0.0008115615479236513
3265,81.6,2.5,787.2,Niendorf,Hamburg,22455,11.58,2019-01-31 23:00:00,53.64020610320938,9.947763820728827,POINT (9.947763820728827 53.64020610320938),1565970633,2515,bookshop,Büchereck,5.5748525067166784e-05
3266,110.88,3.5,1996.8,Hoheluft-Ost,Hamburg,20251,21.612,2019-01-31 23:00:00,53.58685467267783,9.972550883116867,POINT (9.972550883116867 53.58685467267783),5996790656,2902,bench,,0.0010835752960653058
3267,90.144,3.0,608.4,Steilshoop,Hamburg,22309,8.1,2019-06-30 22:00:00,53.6120337380488,10.050487328588568,POINT (10.05048732858857 53.6120337380488),2563436620,2083,kindergarten,Ev. Kindertagesstätte Martin-Luther-King,0.001741025201385669
3268,90.0,2.5,1278.0,Wandsbek,Hamburg,22047,17.04,2019-03-28 23:00:00,53.59527561324146,10.080877771532457,POINT (10.08087777153246 53.59527561324146),2688685900,2907,camera_surveillance,,0.000849412369586963
3269,80.952,3.5,840.0,Billstedt,Hamburg,22117,12.456,2019-06-30 22:00:00,53.540553877308426,10.144045331893695,POINT (10.14404533189369 53.54055387730843),271399759,2032,recycling_paper,,0.00045100488809929763
3270,111.48,4.5,1668.0,Wandsbek,Hamburg,22041,17.952,2019-01-31 23:00:00,53.57350695953908,10.061079986812087,POINT (10.06107998681209 53.57350695953908),921213701,2544,furniture_shop,Dänisches Bettenlager,0.0008084871973787365
3271,56.28,2.5,830.1360000000002,Barmbek-Nord,Hamburg,22307,17.7,2019-05-30 22:00:00,53.60092310898745,10.044716621932102,POINT (10.0447166219321 53.60092310898745),3784532539,2902,bench,,0.0010762998256731433
3272,106.728,3.5,1386.0,Langenhorn,Hamburg,22419,15.588,2019-05-30 22:00:00,53.657695050708284,10.015686253800274,POINT (10.01568625380027 53.65769505070828),7123927228,2902,bench,,0.0003928662829216126
3273,45.6,1.5,247.584,Harburg,Hamburg,21073,6.516,2019-03-28 23:00:00,53.457752287949816,9.979392879653528,POINT (9.979392879653528 53.45775228794982),2661599300,2567,travel_agent,Reisebüro,0.00033663601130972873
3274,87.6,2.5,1548.0,Othmarschen,Hamburg,22605,21.204,2019-04-30 22:00:00,53.559045170850354,9.890960896318207,POINT (9.890960896318207 53.55904517085035),1284291671,2205,playground,,0.0010339424129701747
3275,98.724,3.5,984.0,Bramfeld,Hamburg,22175,11.964,2019-05-30 22:00:00,53.61443910994596,10.096047580255282,POINT (10.09604758025528 53.61443910994596),675327797,2004,post_box,,0.003075550940817528
3276,99.144,3.5,1362.0,Rahlstedt,Hamburg,22145,16.488,2019-02-28 23:00:00,53.625526472990636,10.15708565907564,POINT (10.15708565907564 53.62552647299064),3248886737,2301,restaurant,Bus Stop,0.001836685513852684
3277,121.2,3.5,1440.0,Bergstedt,Hamburg Bergstedt,22395,14.255999999999998,2019-05-30 22:00:00,53.67413168521287,10.13096689189385,POINT (10.13096689189385 53.67413168521287),288775721,2004,post_box,,0.003830572363880109
3278,106.8,4.5,1554.0,Wandsbek,Hamburg,22047,17.46,2019-02-28 23:00:00,53.5955487539276,10.081077327414805,POINT (10.08107732741481 53.5955487539276),2688685900,2907,camera_surveillance,,0.0011852011028315114
3279,41.58,1.5,399.6,Langenhorn,Hamburg,22419,11.532,2019-04-30 22:00:00,53.656401739337575,10.01511846887098,POINT (10.01511846887098 53.65640173933757),7123927228,2902,bench,,0.0017780274773558048
3280,80.4,2.5,884.4,Heimfeld,Hamburg,21075,13.2,2019-02-28 23:00:00,53.46730337085613,9.956944752980746,POINT (9.956944752980746 53.46730337085613),3512648003,2724,memorial,Johannes Bremer,0.0017143793625808508
3281,72.0,2.5,1374.0,Hohenfelde,Hamburg,22087,22.896,2019-04-30 22:00:00,53.56239817568674,10.017794588513905,POINT (10.0177945885139 53.56239817568674),2717135616,2004,post_box,,0.0006590771556612486
3282,108.0,3.5,1560.0,Barmbek-Nord,Hamburg,22307,17.328,2019-03-28 23:00:00,53.599238853707845,10.0421269673615,POINT (10.0421269673615 53.59923885370785),7056299940,2502,bakery,Spaccaforno,0.0002901773840484398
3283,86.4,3.0,906.0,Sasel,Hamburg,22395,12.588,2019-03-28 23:00:00,53.660599132875404,10.098693443289324,POINT (10.09869344328932 53.6605991328754),466533014,2004,post_box,,0.0034738936274394494
3284,82.572,2.5,925.32,Eppendorf,Hamburg,20251,13.452,2019-06-30 22:00:00,53.59762357418963,9.984350349912713,POINT (9.984350349912713 53.59762357418963),271811309,2004,post_box,,0.0006646961061397639
3285,46.8,1.5,630.0,Bahrenfeld,Hamburg,22761,16.152,2019-01-31 23:00:00,53.56351186873853,9.919011915067204,POINT (9.919011915067204 53.56351186873853),309795526,2205,playground,,0.0001328111790469502
3286,90.0,3.5,1056.0,Niendorf,Hamburg,22459,14.076,2019-05-30 22:00:00,53.620247578074476,9.944171726483901,POINT (9.944171726483901 53.62024757807448),7007231651,2566,bicycle_rental,Max-Zelck-Straße / Haus der Kirche,0.0008115532263693882
3287,63.996,2.5,744.0,Barmbek-Süd,Hamburg,22081,13.956,2019-05-30 22:00:00,53.571576285481605,10.036499475659367,POINT (10.03649947565937 53.5715762854816),687859637,2565,car_sharing,Cambio HAM Richard,0.0013011520856861555
3288,76.2,3.0,1088.628,Uhlenhorst,Hamburg,22085,17.148,2019-02-28 23:00:00,53.56911981355657,10.023979666590344,POINT (10.02397966659034 53.56911981355657),1563913328,2004,post_box,,0.0006768290626594868
3289,91.2,3.5,1368.0,Stellingen,Hamburg,22525,18.0,2019-02-28 23:00:00,53.58123931023223,9.936215295446102,POINT (9.936215295446102 53.58123931023223),3139335718,2602,atm,Hamburger Volksbank,0.0009345971040763231
3290,48.0,2.5,960.0,Ottensen,Hamburg,22763,24.0,2019-01-31 23:00:00,53.552674409304416,9.923330249982893,POINT (9.923330249982893 53.55267440930442),351138166,2305,bar,Nostalgia Bar,0.0006293908595671748
3291,78.0,2.5,1003.2,St. Pauli,Hamburg,20359,15.432,2019-03-28 23:00:00,53.550605438341634,9.959923116608868,POINT (9.959923116608868 53.55060543834163),3805141791,2302,fast_food,Deniz Imbiß,3.6185273516623914e-05
